[33mWARN: gym.spaces.Box autodetected dtype as <class 'numpy.uint8'>. Please provide explicit dtype.[0m
[33mWARN: gym.spaces.Box autodetected dtype as <class 'numpy.uint8'>. Please provide explicit dtype.[0m
[33mWARN: <class 'atari_wrapper.FrameStack'> doesn't implement 'reset' method, but it implements deprecated '_reset' method.[0m
23 frames: done 1 games, mean reward 0.0, epsilon 1.0, speed 542.54 frames/s
70510 frames: done 2118 games, mean reward 0.267, epsilon 0.43, speed 81.07 frames/s
70533 frames: done 2119 games, mean reward 0.233, epsilon 0.43, speed 78.18 frames/s
70556 frames: done 2120 games, mean reward 0.233, epsilon 0.43, speed 76.07 frames/s
70579 frames: done 2121 games, mean reward 0.2, epsilon 0.43, speed 74.2 frames/s
70602 frames: done 2122 games, mean reward 0.133, epsilon 0.43, speed 78.6 frames/s
70625 frames: done 2123 games, mean reward 0.133, epsilon 0.43, speed 76.74 frames/s
70697 frames: done 2124 games, mean reward 0.167, epsilon 0.42, speed 77.48 frames/s
70769 frames: done 2125 games, mean reward 0.2, epsilon 0.42, speed 75.7 frames/s
70792 frames: done 2126 games, mean reward 0.167, epsilon 0.42, speed 78.86 frames/s
70940 frames: done 2127 games, mean reward 0.267, epsilon 0.42, speed 76.41 frames/s
70963 frames: done 2128 games, mean reward 0.267, epsilon 0.42, speed 75.07 frames/s
70986 frames: done 2129 games, mean reward 0.267, epsilon 0.42, speed 75.35 frames/s
71009 frames: done 2130 games, mean reward 0.267, epsilon 0.42, speed 71.8 frames/s
71032 frames: done 2131 games, mean reward 0.267, epsilon 0.42, speed 77.78 frames/s
71114 frames: done 2132 games, mean reward 0.333, epsilon 0.42, speed 77.98 frames/s
71137 frames: done 2133 games, mean reward 0.333, epsilon 0.42, speed 77.2 frames/s
71236 frames: done 2134 games, mean reward 0.4, epsilon 0.42, speed 77.18 frames/s
71259 frames: done 2135 games, mean reward 0.4, epsilon 0.42, speed 69.68 frames/s
71282 frames: done 2136 games, mean reward 0.367, epsilon 0.42, speed 74.05 frames/s
71305 frames: done 2137 games, mean reward 0.3, epsilon 0.42, speed 78.84 frames/s
71328 frames: done 2138 games, mean reward 0.3, epsilon 0.42, speed 75.27 frames/s
71428 frames: done 2139 games, mean reward 0.367, epsilon 0.42, speed 78.27 frames/s
71451 frames: done 2140 games, mean reward 0.367, epsilon 0.42, speed 75.17 frames/s
71523 frames: done 2141 games, mean reward 0.4, epsilon 0.42, speed 78.54 frames/s
71544 frames: done 2142 games, mean reward 0.4, epsilon 0.42, speed 74.69 frames/s
71567 frames: done 2143 games, mean reward 0.4, epsilon 0.42, speed 74.59 frames/s
71590 frames: done 2144 games, mean reward 0.4, epsilon 0.42, speed 73.68 frames/s
71613 frames: done 2145 games, mean reward 0.4, epsilon 0.42, speed 75.35 frames/s
71699 frames: done 2146 games, mean reward 0.467, epsilon 0.42, speed 77.3 frames/s
71722 frames: done 2147 games, mean reward 0.467, epsilon 0.42, speed 75.24 frames/s
71791 frames: done 2148 games, mean reward 0.5, epsilon 0.42, speed 77.45 frames/s
71812 frames: done 2149 games, mean reward 0.5, epsilon 0.42, speed 73.9 frames/s
71835 frames: done 2150 games, mean reward 0.5, epsilon 0.42, speed 76.4 frames/s
71905 frames: done 2151 games, mean reward 0.533, epsilon 0.42, speed 76.84 frames/s
71928 frames: done 2152 games, mean reward 0.533, epsilon 0.42, speed 75.54 frames/s
71951 frames: done 2153 games, mean reward 0.533, epsilon 0.42, speed 74.12 frames/s
71974 frames: done 2154 games, mean reward 0.5, epsilon 0.42, speed 73.35 frames/s
71997 frames: done 2155 games, mean reward 0.467, epsilon 0.42, speed 72.56 frames/s
72020 frames: done 2156 games, mean reward 0.467, epsilon 0.42, speed 75.34 frames/s
72043 frames: done 2157 games, mean reward 0.367, epsilon 0.42, speed 74.35 frames/s
72094 frames: done 2158 games, mean reward 0.4, epsilon 0.42, speed 77.08 frames/s
72163 frames: done 2159 games, mean reward 0.433, epsilon 0.42, speed 74.7 frames/s
72186 frames: done 2160 games, mean reward 0.433, epsilon 0.42, speed 73.29 frames/s
72209 frames: done 2161 games, mean reward 0.433, epsilon 0.42, speed 77.09 frames/s
72232 frames: done 2162 games, mean reward 0.367, epsilon 0.42, speed 75.12 frames/s
72255 frames: done 2163 games, mean reward 0.367, epsilon 0.42, speed 73.94 frames/s
72278 frames: done 2164 games, mean reward 0.3, epsilon 0.42, speed 75.75 frames/s
72301 frames: done 2165 games, mean reward 0.3, epsilon 0.42, speed 72.62 frames/s
72324 frames: done 2166 games, mean reward 0.3, epsilon 0.42, speed 74.45 frames/s
72347 frames: done 2167 games, mean reward 0.3, epsilon 0.42, speed 77.33 frames/s
72398 frames: done 2168 games, mean reward 0.333, epsilon 0.42, speed 78.22 frames/s
72421 frames: done 2169 games, mean reward 0.267, epsilon 0.42, speed 75.75 frames/s
72444 frames: done 2170 games, mean reward 0.267, epsilon 0.42, speed 75.01 frames/s
72467 frames: done 2171 games, mean reward 0.233, epsilon 0.42, speed 73.99 frames/s
72490 frames: done 2172 games, mean reward 0.233, epsilon 0.42, speed 71.72 frames/s
72513 frames: done 2173 games, mean reward 0.233, epsilon 0.42, speed 76.46 frames/s
72585 frames: done 2174 games, mean reward 0.267, epsilon 0.42, speed 75.04 frames/s
72608 frames: done 2175 games, mean reward 0.267, epsilon 0.42, speed 73.1 frames/s
72631 frames: done 2176 games, mean reward 0.2, epsilon 0.42, speed 76.72 frames/s
72654 frames: done 2177 games, mean reward 0.2, epsilon 0.42, speed 74.68 frames/s
72677 frames: done 2178 games, mean reward 0.167, epsilon 0.42, speed 80.59 frames/s
72746 frames: done 2179 games, mean reward 0.2, epsilon 0.41, speed 75.52 frames/s
72797 frames: done 2180 games, mean reward 0.233, epsilon 0.41, speed 74.79 frames/s
72820 frames: done 2181 games, mean reward 0.2, epsilon 0.41, speed 75.19 frames/s
72843 frames: done 2182 games, mean reward 0.2, epsilon 0.41, speed 73.77 frames/s
72912 frames: done 2183 games, mean reward 0.233, epsilon 0.41, speed 76.13 frames/s
72935 frames: done 2184 games, mean reward 0.233, epsilon 0.41, speed 77.18 frames/s
72958 frames: done 2185 games, mean reward 0.233, epsilon 0.41, speed 72.1 frames/s
72981 frames: done 2186 games, mean reward 0.233, epsilon 0.41, speed 73.34 frames/s
73004 frames: done 2187 games, mean reward 0.233, epsilon 0.41, speed 75.8 frames/s
73027 frames: done 2188 games, mean reward 0.2, epsilon 0.41, speed 76.18 frames/s
73050 frames: done 2189 games, mean reward 0.167, epsilon 0.41, speed 76.14 frames/s
73071 frames: done 2190 games, mean reward 0.167, epsilon 0.41, speed 71.44 frames/s
73261 frames: done 2191 games, mean reward 0.333, epsilon 0.41, speed 76.94 frames/s
73282 frames: done 2192 games, mean reward 0.333, epsilon 0.41, speed 75.2 frames/s
73353 frames: done 2193 games, mean reward 0.367, epsilon 0.41, speed 77.18 frames/s
73374 frames: done 2194 games, mean reward 0.367, epsilon 0.41, speed 72.45 frames/s
73397 frames: done 2195 games, mean reward 0.367, epsilon 0.41, speed 71.85 frames/s
73468 frames: done 2196 games, mean reward 0.4, epsilon 0.41, speed 76.51 frames/s
73491 frames: done 2197 games, mean reward 0.4, epsilon 0.41, speed 77.81 frames/s
73514 frames: done 2198 games, mean reward 0.367, epsilon 0.41, speed 75.02 frames/s
73537 frames: done 2199 games, mean reward 0.367, epsilon 0.41, speed 73.93 frames/s
73560 frames: done 2200 games, mean reward 0.367, epsilon 0.41, speed 72.6 frames/s
loss at episode2200is
0.01355939731001854
loss at episode2200is
0.016423264518380165
loss at episode2200is
0.01247444562613964
loss at episode2200is
0.0030224542133510113
loss at episode2200is
0.01049530878663063
loss at episode2200is
0.019781041890382767
loss at episode2200is
0.011798479594290257
loss at episode2200is
0.008186256512999535
loss at episode2200is
0.014662303030490875
loss at episode2200is
0.011302788741886616
loss at episode2200is
0.02967222034931183
loss at episode2200is
0.016785254701972008
loss at episode2200is
0.012082562781870365
loss at episode2200is
0.023404492065310478
loss at episode2200is
0.006785467267036438
loss at episode2200is
0.0035326271317899227
loss at episode2200is
0.013640077784657478
loss at episode2200is
0.004892724100500345
loss at episode2200is
0.03304753825068474
loss at episode2200is
0.00502402987331152
loss at episode2200is
0.009083867073059082
loss at episode2200is
0.011035658419132233
loss at episode2200is
0.014436526224017143
73583 frames: done 2201 games, mean reward 0.367, epsilon 0.41, speed 70.34 frames/s
73606 frames: done 2202 games, mean reward 0.367, epsilon 0.41, speed 74.19 frames/s
73677 frames: done 2203 games, mean reward 0.4, epsilon 0.41, speed 76.39 frames/s
73700 frames: done 2204 games, mean reward 0.367, epsilon 0.41, speed 74.74 frames/s
73723 frames: done 2205 games, mean reward 0.367, epsilon 0.41, speed 70.5 frames/s
73746 frames: done 2206 games, mean reward 0.367, epsilon 0.41, speed 73.4 frames/s
73769 frames: done 2207 games, mean reward 0.367, epsilon 0.41, speed 76.0 frames/s
73790 frames: done 2208 games, mean reward 0.367, epsilon 0.41, speed 77.78 frames/s
73890 frames: done 2209 games, mean reward 0.4, epsilon 0.41, speed 76.62 frames/s
73913 frames: done 2210 games, mean reward 0.367, epsilon 0.41, speed 70.98 frames/s
73936 frames: done 2211 games, mean reward 0.367, epsilon 0.41, speed 76.54 frames/s
73959 frames: done 2212 games, mean reward 0.367, epsilon 0.41, speed 77.38 frames/s
73982 frames: done 2213 games, mean reward 0.333, epsilon 0.41, speed 76.64 frames/s
74005 frames: done 2214 games, mean reward 0.333, epsilon 0.41, speed 75.21 frames/s
74076 frames: done 2215 games, mean reward 0.367, epsilon 0.41, speed 76.41 frames/s
74099 frames: done 2216 games, mean reward 0.367, epsilon 0.41, speed 76.43 frames/s
74122 frames: done 2217 games, mean reward 0.367, epsilon 0.41, speed 75.88 frames/s
74145 frames: done 2218 games, mean reward 0.367, epsilon 0.41, speed 73.24 frames/s
74168 frames: done 2219 games, mean reward 0.367, epsilon 0.41, speed 78.82 frames/s
74189 frames: done 2220 games, mean reward 0.367, epsilon 0.41, speed 72.42 frames/s
74212 frames: done 2221 games, mean reward 0.2, epsilon 0.41, speed 74.53 frames/s
74235 frames: done 2222 games, mean reward 0.2, epsilon 0.41, speed 74.91 frames/s
74258 frames: done 2223 games, mean reward 0.167, epsilon 0.41, speed 73.97 frames/s
74281 frames: done 2224 games, mean reward 0.167, epsilon 0.41, speed 76.14 frames/s
74351 frames: done 2225 games, mean reward 0.2, epsilon 0.41, speed 74.71 frames/s
74374 frames: done 2226 games, mean reward 0.167, epsilon 0.41, speed 77.5 frames/s
74397 frames: done 2227 games, mean reward 0.167, epsilon 0.41, speed 76.57 frames/s
74420 frames: done 2228 games, mean reward 0.167, epsilon 0.41, speed 74.35 frames/s
74443 frames: done 2229 games, mean reward 0.167, epsilon 0.41, speed 74.44 frames/s
74466 frames: done 2230 games, mean reward 0.167, epsilon 0.41, speed 73.24 frames/s
74517 frames: done 2231 games, mean reward 0.2, epsilon 0.41, speed 75.73 frames/s
74586 frames: done 2232 games, mean reward 0.233, epsilon 0.41, speed 74.48 frames/s
74609 frames: done 2233 games, mean reward 0.2, epsilon 0.41, speed 78.44 frames/s
74632 frames: done 2234 games, mean reward 0.2, epsilon 0.41, speed 74.78 frames/s
74655 frames: done 2235 games, mean reward 0.2, epsilon 0.41, speed 72.24 frames/s
74678 frames: done 2236 games, mean reward 0.2, epsilon 0.41, speed 75.41 frames/s
74701 frames: done 2237 games, mean reward 0.2, epsilon 0.41, speed 74.08 frames/s
74724 frames: done 2238 games, mean reward 0.2, epsilon 0.41, speed 74.65 frames/s
74745 frames: done 2239 games, mean reward 0.133, epsilon 0.4, speed 76.4 frames/s
74796 frames: done 2240 games, mean reward 0.167, epsilon 0.4, speed 70.07 frames/s
74819 frames: done 2241 games, mean reward 0.167, epsilon 0.4, speed 72.6 frames/s
74842 frames: done 2242 games, mean reward 0.167, epsilon 0.4, speed 74.39 frames/s
74863 frames: done 2243 games, mean reward 0.167, epsilon 0.4, speed 75.23 frames/s
74886 frames: done 2244 games, mean reward 0.167, epsilon 0.4, speed 74.73 frames/s
74935 frames: done 2245 games, mean reward 0.167, epsilon 0.4, speed 73.79 frames/s
74958 frames: done 2246 games, mean reward 0.167, epsilon 0.4, speed 72.88 frames/s
75027 frames: done 2247 games, mean reward 0.2, epsilon 0.4, speed 76.76 frames/s
75050 frames: done 2248 games, mean reward 0.2, epsilon 0.4, speed 79.22 frames/s
75073 frames: done 2249 games, mean reward 0.2, epsilon 0.4, speed 77.87 frames/s
75096 frames: done 2250 games, mean reward 0.2, epsilon 0.4, speed 72.55 frames/s
75119 frames: done 2251 games, mean reward 0.2, epsilon 0.4, speed 74.11 frames/s
75142 frames: done 2252 games, mean reward 0.2, epsilon 0.4, speed 77.47 frames/s
75163 frames: done 2253 games, mean reward 0.2, epsilon 0.4, speed 73.74 frames/s
75186 frames: done 2254 games, mean reward 0.2, epsilon 0.4, speed 75.35 frames/s
75237 frames: done 2255 games, mean reward 0.2, epsilon 0.4, speed 73.38 frames/s
75260 frames: done 2256 games, mean reward 0.2, epsilon 0.4, speed 75.32 frames/s
75283 frames: done 2257 games, mean reward 0.2, epsilon 0.4, speed 78.06 frames/s
75306 frames: done 2258 games, mean reward 0.2, epsilon 0.4, speed 78.83 frames/s
75329 frames: done 2259 games, mean reward 0.2, epsilon 0.4, speed 73.63 frames/s
75350 frames: done 2260 games, mean reward 0.2, epsilon 0.4, speed 73.12 frames/s
75373 frames: done 2261 games, mean reward 0.167, epsilon 0.4, speed 75.32 frames/s
75396 frames: done 2262 games, mean reward 0.133, epsilon 0.4, speed 78.23 frames/s
75419 frames: done 2263 games, mean reward 0.133, epsilon 0.4, speed 73.19 frames/s
75442 frames: done 2264 games, mean reward 0.133, epsilon 0.4, speed 72.39 frames/s
75493 frames: done 2265 games, mean reward 0.167, epsilon 0.4, speed 71.11 frames/s
75516 frames: done 2266 games, mean reward 0.167, epsilon 0.4, speed 74.28 frames/s
75537 frames: done 2267 games, mean reward 0.167, epsilon 0.4, speed 75.4 frames/s
75605 frames: done 2268 games, mean reward 0.2, epsilon 0.4, speed 73.37 frames/s
75657 frames: done 2269 games, mean reward 0.233, epsilon 0.4, speed 75.7 frames/s
75680 frames: done 2270 games, mean reward 0.2, epsilon 0.4, speed 70.81 frames/s
75731 frames: done 2271 games, mean reward 0.233, epsilon 0.4, speed 74.66 frames/s
75801 frames: done 2272 games, mean reward 0.267, epsilon 0.4, speed 75.09 frames/s
75824 frames: done 2273 games, mean reward 0.267, epsilon 0.4, speed 74.93 frames/s
75895 frames: done 2274 games, mean reward 0.3, epsilon 0.4, speed 76.19 frames/s
75970 frames: done 2275 games, mean reward 0.3, epsilon 0.4, speed 75.39 frames/s
75993 frames: done 2276 games, mean reward 0.3, epsilon 0.4, speed 75.75 frames/s
76062 frames: done 2277 games, mean reward 0.3, epsilon 0.4, speed 75.28 frames/s
76113 frames: done 2278 games, mean reward 0.333, epsilon 0.4, speed 76.62 frames/s
76136 frames: done 2279 games, mean reward 0.333, epsilon 0.4, speed 76.13 frames/s
76209 frames: done 2280 games, mean reward 0.367, epsilon 0.4, speed 74.41 frames/s
76232 frames: done 2281 games, mean reward 0.367, epsilon 0.4, speed 73.77 frames/s
76255 frames: done 2282 games, mean reward 0.367, epsilon 0.4, speed 72.85 frames/s
76308 frames: done 2283 games, mean reward 0.4, epsilon 0.4, speed 75.87 frames/s
76412 frames: done 2284 games, mean reward 0.467, epsilon 0.4, speed 76.71 frames/s
76435 frames: done 2285 games, mean reward 0.433, epsilon 0.4, speed 71.09 frames/s
76486 frames: done 2286 games, mean reward 0.467, epsilon 0.4, speed 75.21 frames/s
76509 frames: done 2287 games, mean reward 0.467, epsilon 0.4, speed 76.28 frames/s
76532 frames: done 2288 games, mean reward 0.467, epsilon 0.4, speed 73.59 frames/s
76604 frames: done 2289 games, mean reward 0.5, epsilon 0.4, speed 75.31 frames/s
76627 frames: done 2290 games, mean reward 0.5, epsilon 0.4, speed 73.03 frames/s
76650 frames: done 2291 games, mean reward 0.5, epsilon 0.4, speed 75.94 frames/s
76721 frames: done 2292 games, mean reward 0.533, epsilon 0.4, speed 75.19 frames/s
76744 frames: done 2293 games, mean reward 0.533, epsilon 0.4, speed 73.76 frames/s
76767 frames: done 2294 games, mean reward 0.533, epsilon 0.4, speed 73.76 frames/s
76790 frames: done 2295 games, mean reward 0.5, epsilon 0.4, speed 69.0 frames/s
76813 frames: done 2296 games, mean reward 0.5, epsilon 0.4, speed 75.72 frames/s
76836 frames: done 2297 games, mean reward 0.5, epsilon 0.4, speed 73.6 frames/s
76859 frames: done 2298 games, mean reward 0.467, epsilon 0.39, speed 78.52 frames/s
76880 frames: done 2299 games, mean reward 0.433, epsilon 0.39, speed 72.74 frames/s
76903 frames: done 2300 games, mean reward 0.433, epsilon 0.39, speed 71.79 frames/s
loss at episode2300is
0.013569014146924019
loss at episode2300is
0.0306171216070652
loss at episode2300is
0.009040676057338715
loss at episode2300is
0.011873229406774044
loss at episode2300is
0.01230456680059433
loss at episode2300is
0.035491183400154114
loss at episode2300is
0.008466752246022224
loss at episode2300is
0.008412471041083336
loss at episode2300is
0.013827160932123661
loss at episode2300is
0.013067662715911865
loss at episode2300is
0.006688169669359922
loss at episode2300is
0.013443531468510628
loss at episode2300is
0.007875238545238972
loss at episode2300is
0.02052195556461811
loss at episode2300is
0.011478638276457787
loss at episode2300is
0.006157129071652889
loss at episode2300is
0.019082646816968918
loss at episode2300is
0.010975421406328678
loss at episode2300is
0.022009391337633133
loss at episode2300is
0.013044893741607666
loss at episode2300is
0.019580097869038582
loss at episode2300is
0.007664897479116917
loss at episode2300is
0.008440139703452587
loss at episode2300is
0.01819736883044243
loss at episode2300is
0.006572638172656298
loss at episode2300is
0.004542270675301552
loss at episode2300is
0.010550972074270248
loss at episode2300is
0.02250579744577408
loss at episode2300is
0.012025317177176476
loss at episode2300is
0.009994943626224995
loss at episode2300is
0.01195478904992342
loss at episode2300is
0.0025333359371870756
loss at episode2300is
0.011519795283675194
loss at episode2300is
0.011287164874374866
loss at episode2300is
0.008311271667480469
loss at episode2300is
0.011405671015381813
loss at episode2300is
0.006197553128004074
loss at episode2300is
0.011624368838965893
loss at episode2300is
0.01043708249926567
loss at episode2300is
0.00739600695669651
loss at episode2300is
0.01047452725470066
loss at episode2300is
0.0054663075134158134
loss at episode2300is
0.009982586838304996
loss at episode2300is
0.00786438025534153
loss at episode2300is
0.014555838890373707
loss at episode2300is
0.008603019639849663
loss at episode2300is
0.012527868151664734
loss at episode2300is
0.018916253000497818
loss at episode2300is
0.00805534329265356
loss at episode2300is
0.010064970701932907
loss at episode2300is
0.005778925493359566
76954 frames: done 2301 games, mean reward 0.433, epsilon 0.39, speed 71.48 frames/s
76977 frames: done 2302 games, mean reward 0.4, epsilon 0.39, speed 74.06 frames/s
76998 frames: done 2303 games, mean reward 0.4, epsilon 0.39, speed 76.42 frames/s
77021 frames: done 2304 games, mean reward 0.367, epsilon 0.39, speed 74.91 frames/s
77044 frames: done 2305 games, mean reward 0.333, epsilon 0.39, speed 69.3 frames/s
77067 frames: done 2306 games, mean reward 0.333, epsilon 0.39, speed 75.53 frames/s
77090 frames: done 2307 games, mean reward 0.3, epsilon 0.39, speed 75.37 frames/s
77159 frames: done 2308 games, mean reward 0.3, epsilon 0.39, speed 74.79 frames/s
77210 frames: done 2309 games, mean reward 0.333, epsilon 0.39, speed 74.43 frames/s
77261 frames: done 2310 games, mean reward 0.333, epsilon 0.39, speed 73.84 frames/s
77284 frames: done 2311 games, mean reward 0.333, epsilon 0.39, speed 73.54 frames/s
77307 frames: done 2312 games, mean reward 0.333, epsilon 0.39, speed 74.45 frames/s
77330 frames: done 2313 games, mean reward 0.3, epsilon 0.39, speed 76.72 frames/s
77353 frames: done 2314 games, mean reward 0.233, epsilon 0.39, speed 72.15 frames/s
77376 frames: done 2315 games, mean reward 0.233, epsilon 0.39, speed 70.3 frames/s
77399 frames: done 2316 games, mean reward 0.2, epsilon 0.39, speed 72.86 frames/s
77422 frames: done 2317 games, mean reward 0.2, epsilon 0.39, speed 73.7 frames/s
77445 frames: done 2318 games, mean reward 0.2, epsilon 0.39, speed 73.6 frames/s
77468 frames: done 2319 games, mean reward 0.167, epsilon 0.39, speed 73.43 frames/s
77491 frames: done 2320 games, mean reward 0.167, epsilon 0.39, speed 71.61 frames/s
77542 frames: done 2321 games, mean reward 0.2, epsilon 0.39, speed 74.43 frames/s
77565 frames: done 2322 games, mean reward 0.167, epsilon 0.39, speed 71.44 frames/s
77588 frames: done 2323 games, mean reward 0.167, epsilon 0.39, speed 75.91 frames/s
77611 frames: done 2324 games, mean reward 0.167, epsilon 0.39, speed 71.36 frames/s
77634 frames: done 2325 games, mean reward 0.167, epsilon 0.39, speed 71.22 frames/s
77657 frames: done 2326 games, mean reward 0.167, epsilon 0.39, speed 72.3 frames/s
77708 frames: done 2327 games, mean reward 0.2, epsilon 0.39, speed 73.95 frames/s
77731 frames: done 2328 games, mean reward 0.2, epsilon 0.39, speed 74.91 frames/s
77754 frames: done 2329 games, mean reward 0.2, epsilon 0.39, speed 73.09 frames/s
77777 frames: done 2330 games, mean reward 0.2, epsilon 0.39, speed 73.54 frames/s
77800 frames: done 2331 games, mean reward 0.167, epsilon 0.39, speed 72.17 frames/s
77823 frames: done 2332 games, mean reward 0.167, epsilon 0.39, speed 76.7 frames/s
77846 frames: done 2333 games, mean reward 0.167, epsilon 0.39, speed 73.19 frames/s
77897 frames: done 2334 games, mean reward 0.2, epsilon 0.39, speed 75.68 frames/s
77920 frames: done 2335 games, mean reward 0.2, epsilon 0.39, speed 72.03 frames/s
77943 frames: done 2336 games, mean reward 0.2, epsilon 0.39, speed 74.07 frames/s
77966 frames: done 2337 games, mean reward 0.2, epsilon 0.39, speed 74.42 frames/s
78015 frames: done 2338 games, mean reward 0.2, epsilon 0.39, speed 72.99 frames/s
78038 frames: done 2339 games, mean reward 0.167, epsilon 0.39, speed 72.75 frames/s
78061 frames: done 2340 games, mean reward 0.133, epsilon 0.39, speed 71.51 frames/s
78084 frames: done 2341 games, mean reward 0.133, epsilon 0.39, speed 74.16 frames/s
78135 frames: done 2342 games, mean reward 0.167, epsilon 0.39, speed 73.64 frames/s
78158 frames: done 2343 games, mean reward 0.167, epsilon 0.39, speed 75.29 frames/s
78179 frames: done 2344 games, mean reward 0.167, epsilon 0.39, speed 74.7 frames/s
78200 frames: done 2345 games, mean reward 0.167, epsilon 0.39, speed 71.45 frames/s
78223 frames: done 2346 games, mean reward 0.167, epsilon 0.39, speed 73.9 frames/s
78246 frames: done 2347 games, mean reward 0.167, epsilon 0.39, speed 72.63 frames/s
78269 frames: done 2348 games, mean reward 0.167, epsilon 0.39, speed 76.66 frames/s
78290 frames: done 2349 games, mean reward 0.167, epsilon 0.39, speed 73.94 frames/s
78313 frames: done 2350 games, mean reward 0.167, epsilon 0.39, speed 70.75 frames/s
78336 frames: done 2351 games, mean reward 0.133, epsilon 0.39, speed 70.92 frames/s
78357 frames: done 2352 games, mean reward 0.133, epsilon 0.39, speed 74.18 frames/s
78380 frames: done 2353 games, mean reward 0.133, epsilon 0.39, speed 75.0 frames/s
78403 frames: done 2354 games, mean reward 0.133, epsilon 0.39, speed 75.79 frames/s
78426 frames: done 2355 games, mean reward 0.133, epsilon 0.39, speed 72.77 frames/s
78449 frames: done 2356 games, mean reward 0.133, epsilon 0.39, speed 72.75 frames/s
78472 frames: done 2357 games, mean reward 0.1, epsilon 0.39, speed 72.32 frames/s
78495 frames: done 2358 games, mean reward 0.1, epsilon 0.39, speed 71.51 frames/s
78562 frames: done 2359 games, mean reward 0.133, epsilon 0.39, speed 74.01 frames/s
78585 frames: done 2360 games, mean reward 0.133, epsilon 0.39, speed 73.9 frames/s
78608 frames: done 2361 games, mean reward 0.133, epsilon 0.39, speed 72.63 frames/s
78631 frames: done 2362 games, mean reward 0.133, epsilon 0.39, speed 74.86 frames/s
78654 frames: done 2363 games, mean reward 0.133, epsilon 0.39, speed 73.17 frames/s
78677 frames: done 2364 games, mean reward 0.1, epsilon 0.39, speed 71.6 frames/s
78698 frames: done 2365 games, mean reward 0.1, epsilon 0.39, speed 69.35 frames/s
78721 frames: done 2366 games, mean reward 0.1, epsilon 0.39, speed 72.58 frames/s
78744 frames: done 2367 games, mean reward 0.1, epsilon 0.39, speed 74.97 frames/s
78767 frames: done 2368 games, mean reward 0.067, epsilon 0.39, speed 74.53 frames/s
78790 frames: done 2369 games, mean reward 0.067, epsilon 0.39, speed 76.14 frames/s
78861 frames: done 2370 games, mean reward 0.1, epsilon 0.39, speed 74.21 frames/s
78961 frames: done 2371 games, mean reward 0.167, epsilon 0.39, speed 73.77 frames/s
78984 frames: done 2372 games, mean reward 0.133, epsilon 0.39, speed 73.32 frames/s
79005 frames: done 2373 games, mean reward 0.133, epsilon 0.39, speed 71.23 frames/s
79028 frames: done 2374 games, mean reward 0.133, epsilon 0.38, speed 72.57 frames/s
79051 frames: done 2375 games, mean reward 0.133, epsilon 0.38, speed 73.92 frames/s
79074 frames: done 2376 games, mean reward 0.133, epsilon 0.38, speed 74.79 frames/s
79097 frames: done 2377 games, mean reward 0.133, epsilon 0.38, speed 77.84 frames/s
79166 frames: done 2378 games, mean reward 0.167, epsilon 0.38, speed 72.64 frames/s
79187 frames: done 2379 games, mean reward 0.167, epsilon 0.38, speed 75.64 frames/s
79259 frames: done 2380 games, mean reward 0.2, epsilon 0.38, speed 72.68 frames/s
79282 frames: done 2381 games, mean reward 0.2, epsilon 0.38, speed 74.97 frames/s
79305 frames: done 2382 games, mean reward 0.2, epsilon 0.38, speed 72.56 frames/s
79376 frames: done 2383 games, mean reward 0.233, epsilon 0.38, speed 74.17 frames/s
79397 frames: done 2384 games, mean reward 0.233, epsilon 0.38, speed 74.44 frames/s
79420 frames: done 2385 games, mean reward 0.233, epsilon 0.38, speed 71.69 frames/s
79443 frames: done 2386 games, mean reward 0.233, epsilon 0.38, speed 76.0 frames/s
79466 frames: done 2387 games, mean reward 0.233, epsilon 0.38, speed 73.55 frames/s
79535 frames: done 2388 games, mean reward 0.267, epsilon 0.38, speed 74.33 frames/s
79556 frames: done 2389 games, mean reward 0.233, epsilon 0.38, speed 72.22 frames/s
79579 frames: done 2390 games, mean reward 0.233, epsilon 0.38, speed 72.0 frames/s
79602 frames: done 2391 games, mean reward 0.233, epsilon 0.38, speed 70.95 frames/s
79625 frames: done 2392 games, mean reward 0.233, epsilon 0.38, speed 71.92 frames/s
79648 frames: done 2393 games, mean reward 0.233, epsilon 0.38, speed 71.34 frames/s
79669 frames: done 2394 games, mean reward 0.233, epsilon 0.38, speed 76.81 frames/s
79692 frames: done 2395 games, mean reward 0.233, epsilon 0.38, speed 71.14 frames/s
79715 frames: done 2396 games, mean reward 0.233, epsilon 0.38, speed 73.37 frames/s
79782 frames: done 2397 games, mean reward 0.267, epsilon 0.38, speed 75.48 frames/s
79833 frames: done 2398 games, mean reward 0.3, epsilon 0.38, speed 74.1 frames/s
79856 frames: done 2399 games, mean reward 0.3, epsilon 0.38, speed 70.52 frames/s
79979 frames: done 2400 games, mean reward 0.333, epsilon 0.38, speed 73.45 frames/s
loss at episode2400is
0.017412321642041206
loss at episode2400is
0.011557872407138348
loss at episode2400is
0.01933116652071476
loss at episode2400is
0.03528813645243645
loss at episode2400is
0.014533760957419872
loss at episode2400is
0.006599160376936197
loss at episode2400is
0.016904957592487335
loss at episode2400is
0.02151825837790966
loss at episode2400is
0.005815289914608002
loss at episode2400is
0.014643627218902111
loss at episode2400is
0.006727167870849371
loss at episode2400is
0.007011136971414089
loss at episode2400is
0.008509072475135326
loss at episode2400is
0.005219737999141216
loss at episode2400is
0.013258777558803558
loss at episode2400is
0.022405875846743584
